member_id,gender,status,mem_duration
TxZnBKkiLq,M,Q,1
CCw6hhGxg9,M,Q,1
ytErTfdtfL,F,C,11
N4s53pWsET,M,Q,7
kMsExY5zwI,M,Q,9
E0OxRtKTai,F,Q,5
Mv4MRuxsky,M,C,12
V7hcAn8kKv,F,Q,13
uSeTvEYMLm,F,C,6
EUrLYPTSQb,M,Q,1
D8SYCMS4TJ,M,C,9
mnclYOmomH,M,C,9
Z4W4VSsOqR,F,C,5
SE6dvCPA9u,M,Q,8
xl9xNGFBjc,M,Q,15
yPwBhGrbym,M,Q,4
uOuny4JXNo,M,C,7
K7GDhiOBGa,M,C,14
9MqqLoPYmp,M,C,8
R0zY7w81t6,M,Q,9
vfGguyLl73,F,C,6
dZLNWj9ovk,M,C,11
agf2fQQChi,M,C,9
VuaxSYK1is,M,C,7
5Ov4lgOJQu,M,Q,14
hMEY2kZsje,F,C,7
NDsWNR6SSe,M,Q,2
5PH2zAqatR,F,Q,4
TzgIPtY8US,M,C,9
BDTvKY4tvs,M,Q,2
jc5Ussg5GO,M,Q,2
Q00afhiPIT,F,C,9
ywUkNK8CG3,F,C,6
T10dxx0C4D,M,C,7
dWGdS1DCC3,F,C,7
uaGYH55btC,M,C,8
T55QT7gdcN,F,Q,11
msOEWB585Y,M,C,10
IJytY2suJM,M,C,18
5DqZ6loYkX,M,C,8
QYRhrDpgdO,M,Q,2
8wr4cD5Uea,M,C,7
gH2b8flHpC,M,Q,11
andeSSQAlI,M,C,8
ZAlrTkiihv,M,C,11
vAhorikCOz,M,Q,13
Jm8jIQWYsB,F,C,11
ICylNJ32xn,M,Q,3
8H1X1ZNYBp,F,C,10
O4LpQvKekX,M,Q,1
XInLYkFLad,M,Q,7
IpMrOYC3Cd,F,C,6
D6qkrGZ5tz,M,C,11
Kfz63pQgbr,F,C,14
wm6sx5NslE,M,Q,7
hd0jap4bii,F,C,6
VKA2DrbULL,F,Q,3
bYITRsICZ3,M,Q,19
U1EQMP1MQt,M,C,9
KPaJVOH9jB,F,C,9
ETi7ozyHKA,F,C,4
lSDZzOTNwq,F,C,8
xoOaD3KW3F,M,Q,9
x1slnnPcVa,M,C,8
ez7q5XbSV1,M,Q,8
T7mJcSqXNG,M,C,10
Oj0mFDfuhS,F,C,8
2VV44dmo6B,M,Q,12
kGzqIcSwAr,M,C,15
qBcWhLfmhs,F,C,7
d5hbfLU7Og,M,Q,24
fVNQh6eHJ9,M,C,9
a2c2Ea8ZzG,M,Q,8
SiZZn8wXDf,M,C,9
uoETHjZda4,F,Q,4
nZufn3i5O2,M,Q,7
ab4OR7W0wP,M,C,12
ZvJ5YjSPwi,M,C,12
M7gGG8vcnq,M,Q,3
XGrGPzeHxD,F,C,8
wCjUlofeMP,F,C,6
KvVe1E0g4h,M,Q,11
lgpLKNGst8,F,Q,10
ZB6Np2q5qx,M,C,8
2rgR2so7tq,M,Q,11
MWzhIMe9Wu,F,C,11
jkzAuOZ3T1,M,C,9
OlVn6BJ4HP,M,C,7
LAK6JLRYdP,M,C,6
ZdPQardsnB,M,C,5
M1f0Wx9ayh,M,Q,5
HCG83KhCXz,F,Q,15
ZRdgDK0fFO,F,C,6
f5S0tS23RG,M,Q,3
OEHOtaiQzj,M,Q,8
J0O8vGjBzp,F,C,9
rz1czel7E7,M,C,6
d0jE7wQtmU,F,Q,11
DHDJvWFs5K,M,C,8
5L47L8ipZV,F,Q,3
Di1wZsYUUA,F,Q,2
j8hhFaGgId,M,Q,1
VFSCZGsDV2,F,C,6
h8wEsRp1qn,M,C,10
kwnehPSpFT,F,Q,1
ucNLuOJ9HN,F,Q,14
ZUDUR7LVU6,M,C,6
7ZFlrnOxCW,M,Q,9
IU7fxQ8adR,F,Q,6
reXjsBCwtG,F,C,8
nhtzKw0Uqb,F,Q,11
AZ4Fyp0tNn,F,Q,12
f1TRzEfHJ3,M,C,6
292ZxSTrxk,F,C,6
xqaRahdizs,M,Q,6
QrZE8MhQ2t,M,Q,20
B8RczmWX4q,M,C,7
yq36xSwNzH,F,C,6
5S17ei7JWU,M,C,8
Srfwo5vuAw,M,C,6
Wp7PFO9ZSm,M,Q,9
bbUNBpk6Rr,M,C,6
HlEUl3lfUi,M,Q,1
BOVndREr5m,M,C,11
3RJlDenhZX,F,C,8
8x0Te1JsM3,F,C,9
j5ZiBEmFLV,F,C,9
w0aYjy7ZcK,M,C,7
4kYpVK2Nbt,F,C,7
PBeN33vYXW,M,Q,24
dxKdZAuUZV,F,Q,1
gIb6zRpuCL,M,Q,5
PeKcRg4NbF,F,Q,4
fROLSLJ1WP,F,C,12
diOQRKCzGx,M,Q,10
WrjVinprdd,F,C,8
Ac7JHXQJXA,M,C,8
rM82kHkgj9,F,Q,2
MyfQexV9K6,F,C,4
4XynZio39H,F,C,12
WYGsl9PZzv,M,C,15
xRqFPNgSBF,M,Q,3
LkkaDSIIGg,M,Q,1
Zzt46vDNmf,M,C,11
bCbZGnBWM6,M,Q,3
71RK7R1d0C,M,C,9
2H3bPF9vqL,F,Q,2
IgbNtrGkr8,F,Q,9
GyVzSAbG2t,F,C,9
Nw7EfZwvKt,M,Q,5
na0jFjoNHk,F,Q,2
7IEgoxm065,M,C,6
xOAIn0r0DH,M,C,8
rMzB4aNhkh,F,C,7
uFw0yrC6Qa,M,C,9
vRqKbhT2v6,M,Q,21
IyvBBsopOs,F,C,9
g68tS7wdfk,M,C,14
ZAucyBA7D7,M,C,7
7eIufbfIxU,M,Q,2
D8WvodrfkZ,F,C,8
mcOMRSrjvw,M,C,9
TgPLym7jXp,M,C,9
sRYcL0F4nu,M,C,10
W2jSvcKCry,M,Q,10
KivuRibalN,F,C,9
4Jg1a53P1o,M,Q,2
civWSyVhEH,F,Q,1
G2UidUP3yG,M,C,7
aOPNOMVsl9,F,Q,4
JY5kqKsnzJ,M,C,9
VhgvkbFUTX,M,C,8
wpvUHApcpu,F,Q,7
wSKVZO5UKI,F,C,8
pmX0FXdLSg,F,C,5
StbFZwO0aU,M,Q,1
pBYph5rbNu,F,C,8
5P7IxTsh1Z,M,C,12
eT6sybqkUi,M,C,8
M13sN2Pdy5,F,Q,8
7hX8gLrv2e,F,C,15
VoFE7xkrKj,F,C,6
c2yKy31qqC,M,Q,1
Ivj3QFvVy9,F,Q,3
gxF3wHe6JW,F,C,7
dHAeEk7WFf,M,C,8
qyjCBo2y74,M,Q,5
6PUs4C0BWp,M,C,12
9E6r4slNfh,M,C,14
k9ZuOUvpGS,F,C,9
zaZ6BgMZFQ,F,Q,7
l6smO23Due,F,Q,2
vW0CZvIiwe,F,C,12
hdbQWpMICT,F,Q,4
D194cqwuWz,M,C,8
jYjHoqqOIC,M,C,12
402XHISCmI,M,C,11
RYH6ezwj7o,M,C,11
MiFHkzzRs0,F,Q,1
UpKd0atdm5,M,C,5
vqCtLvyB9z,M,C,10
S6LD3X33dh,M,C,9
b58fT55S5h,M,C,9
Cg6B6A7Mdy,M,C,10
b5CoaeVVzr,F,C,8
AUV0gpVlHI,F,Q,1
MqQK9fSbMf,F,C,7
PqSJT65reo,M,Q,5
DHc6415NLl,M,C,10
VtigJrVlMp,F,Q,3
v1KrDCepuV,F,Q,16
AHL8gIU9Aa,F,C,8
FtbnYc1r1D,M,C,12
YIKV2cKYD7,M,C,14
QOPzwrxPVF,F,C,9
LI8YM7dTHC,M,C,9
LO99gfSUWk,M,C,11
LNMlSpzRuv,M,C,10
4vL45qG9vl,M,C,22
zss2moVq8V,M,Q,12
ll8nXDkATE,F,C,7
vwUo4Irhnt,M,Q,1
55xScq1u2r,M,Q,14
rE9vCtv8oU,F,C,5
E9WJwSRiWM,M,Q,6
M9ANM2CRWw,M,Q,5
IhsAx4x6mJ,M,C,5
AlTmwge1Ku,F,C,9
BpJ9GOgppk,M,Q,9
j0w7rDMQNQ,F,C,15
Z9zQWpp33A,M,C,7
oT5n7yqlly,M,C,11
bCljsq8C5W,F,C,13
PxT9tnlX3M,M,C,8
hZ4BZbhCBk,M,C,7
S9MxGd1tU2,M,C,6
GV9zPTAbn1,M,C,11
qfCjTEtuso,M,Q,7
FqtPhqer0T,F,C,10
Xw1FETYm6G,M,C,9
F2eWErZxCX,F,C,11
7CegVoi6rn,M,C,4
TwW02jMytn,F,C,7
YZfC5aDh4W,F,C,11
skdjEhxUXF,F,C,6
YZeEWIa41a,M,C,9
pOR3qaUxZW,M,Q,4
7SOT2obk2P,M,Q,5
uN7dxzorQv,F,Q,5
LOVKaQLzzY,F,Q,5
so9N41MTlf,F,Q,7
SmItZ6GB4e,F,C,8
y1aKlxFDWY,F,C,9
9M4mXkmQoV,M,C,5
1yaTUi8BFw,M,Q,9
6urdZ0tmD1,M,C,8
jBvGH7OvbP,M,C,8
Svb8cHYAP9,M,C,9
0WpAVVbDmy,F,C,7
XzR8Ra7OZT,M,Q,18
gsmTdkI0tr,F,Q,14
rrAEk45CWQ,F,C,9
CmRAnjtyXN,M,C,8
fcW3nOOK1Q,M,Q,4
hZ8Zv241KZ,F,C,10
bUwkn95GSb,F,C,6
zMmMz2j0jq,F,C,11
0g59OYj0EG,M,C,10
gqtzOIlwQs,M,C,15
Sx7ARCZiDJ,F,C,10
X2K5dcfOfw,M,C,10
NMk6bkxV0Y,M,C,9
EvJXkMhb7P,M,Q,4
qjBu2k3twN,M,C,8
qcNhAtDd5L,M,C,12
d6Ps2DVlMK,F,C,8
Rzh5oLAEPg,F,C,6
0lWiVfgoz9,M,C,6
oTr0S83tFE,F,C,11
Y1wVcKQKoS,M,C,10
aB0eGy8niu,M,C,13
ryvTqixZNp,M,C,13
XXbZa4awEk,M,Q,11
0lBPQDLI0G,M,Q,9
xqkzSmNPcy,M,C,8
1kB435lbz7,F,C,8
tez1rbQ51z,M,Q,8
HVNIEbNsHg,F,C,5
GHz5VYN3o5,M,C,11
PfLzGQt0HM,M,Q,18
CWH53I9psP,M,Q,5
AzTY3iaE7w,F,C,5
kAIJYhhftr,M,C,10
CKuyN7szeB,M,C,6
R98urbFYY4,F,Q,12
Kfu2VTfGPJ,F,C,11
t6IdfSUrQH,F,C,5
WZ7DZBGhKc,M,C,7
EnodRQOvDL,F,C,9
6dqmXuZS8i,F,C,11
7QD6eHiytE,F,C,8
aOJmaUaPgw,M,Q,13
cyNtDhGCFe,F,Q,2
PRU97RpzRT,M,C,11
gvwlbu6zZE,M,C,9
GtKR98nc2f,M,C,8
6lx4SfLiru,M,C,10
NteKtTJFfJ,M,Q,2
B9u3txzuLd,M,C,11
HNkOzs18LW,F,C,7
9IEk4dY0lH,F,Q,3
huqjY0XqVw,M,C,7
C7anQzufSZ,F,C,12
y3C89x4pji,F,C,10
H2JCzdy6SX,F,Q,5
H107SP0bam,F,C,4
YvNfyEULLw,M,C,11
YSLUG3ag60,F,C,8
MLPZFJiExX,F,Q,8
4jzDiwQUqB,F,C,11
0Aomgoip0S,M,C,9
9LcSOTcfxb,F,C,12
V8FwP85Q2y,F,C,12
EjcCqCQn9B,M,C,17
vWWLfPxUKx,F,C,6
BFkCCllnjw,F,C,11
CqUM3yNVJQ,F,C,8
QiXqnzkz9p,M,C,7
CSsHTPQZFh,F,C,6
3cBbjH2QLT,M,C,12
DGqwHXWLh0,M,Q,5
4ofom5JDIC,M,C,7
i7tjgFnzby,M,Q,3
0OlhH4oLsz,M,C,8
QUUXxqCd6B,F,C,6
XU9NgQpG1t,F,C,10
pBmibcM564,M,C,7
3SG0mpRbbB,F,C,6
MDB59xVlAV,M,C,11
ah1NZiJ7S8,M,C,9
DH9fdGISC8,F,C,7
EXgV6uVbiH,M,C,9
s69PAlHqBk,F,Q,14
6lQFmppruJ,M,Q,7
DJIcOAbL1A,M,C,10
lTMLPuNtWo,M,C,9
xN31EjG9fT,F,Q,1
uPxt4JNPNs,F,C,8
NakAjuwayn,M,C,9
js2xxL0d1D,F,C,4
bJ8lM8mRkj,M,C,14
VPeaPJKDtW,F,C,9
ywv6YU7ceJ,M,C,19
LbSV0O4oo4,M,Q,6
GvkrkwI1tn,F,C,8
IOsMHTcWDH,M,C,10
ValMRTeQmJ,F,Q,41
BFrMFsJOPG,M,Q,4
8I1JrDZSNS,F,C,9
daUEeqmlDO,M,Q,6
G6NAAf0C8P,F,C,15
vIvbU5D0se,F,C,10
64ochQUXVe,F,Q,5
I3TAWWUFEx,M,C,5
dAM3f0FaVU,F,C,12
6ImqiW150y,F,C,5
a259DQSAnL,M,C,12
MH11UNFmG0,F,C,4
iQ5CwYUFwp,M,C,8
kV1FnDegoe,M,C,12
b9u3bYI3LE,M,C,8
h5kDlqOOHl,M,C,10
BhxXvZHeIr,M,Q,18
gECCTwDwkt,M,C,11
oYiqLSTLh9,M,C,17
A3xwCoHzf3,F,C,7
WSGfGwn8MM,M,Q,2
mAhNAxyaDM,F,Q,2
AqIqHF80gP,M,Q,8
k38SNoZPtn,F,Q,1
QRGg9rijY4,F,C,16
MrhNuqmIzG,M,C,9
pSY39GjTb0,M,C,11
dFPRX5TqKx,M,Q,2
rWggKLfT2q,M,C,6
NRYKdwUOoW,M,C,7
I8eXpxHSo4,F,C,5
nF5kvKohX2,M,C,13
JM6bOzDm2j,M,C,9
F7OHlFIjC4,F,C,3
UmbSK4Ex4P,F,C,9
Hp698sX96M,M,Q,3
RQt0GOBnt5,F,Q,4
rm5dKZbCso,F,C,8
XIvfIB90Jl,M,Q,5
wqXZaZf0Ct,F,C,6
Cbb7Gwja8U,F,C,7
IoQKruktBV,M,C,7
nUkHpvxi90,F,C,9
ewnd7gfJx6,M,C,9
OsT0AGnTKA,F,C,7
BIi8wDNZP9,M,Q,5
8GQTSZYmc6,M,C,12
TisKqr9Adl,F,C,10
imMG7d93wO,M,C,8
sOOK3PxXVh,M,C,5
m6i6WIb1G8,M,C,11
Rt6cwh2inn,F,C,8
pFZTLvm0h0,M,Q,7
fRqWXzmQrB,M,C,8
iB7eCkJ01C,M,Q,2
pLQiZp9gPS,M,C,14
GepAf9GpAT,M,C,9
ryijW702Mv,M,Q,1
WVMvs91SvI,F,C,11
g2AvriU1dZ,F,C,6
A4QEKcKSR2,M,Q,1
AakPBlzofr,M,Q,5
ziKMSlT2wF,M,Q,2
Z3lbJUjpe9,F,C,9
LChT4BL78H,F,Q,4
h2ljfPDynK,F,C,5
tYthDlChL9,F,C,3
tePsZzZJGz,M,C,12
lX5Wems9Tn,M,C,16
tjIXiXxWWP,M,C,10
WzMjTH9sDg,F,C,3
3rgoVfWvhf,M,Q,9
NIBQLls9fu,M,C,9
AMV85ECFyB,M,C,8
9871Eoyv0J,F,C,9
etmvjdBfJ6,F,Q,8
K4S7ALppwN,M,Q,4
oF5Bf8BGpq,M,Q,3
hOVddxq09k,F,Q,4
SHcSALjrlK,M,C,12
Vwoich0bYh,M,Q,8
PPTvbnG0Xx,M,Q,1
786BrD7Io8,M,C,15
xvKNI4LD4M,M,Q,2
jAeArXgS8i,M,C,11
30TFgUwoXz,F,C,8
Qd2Tmg1bhu,F,C,10
aMUlM71Kum,M,C,8
mF7Bzt542k,M,C,10
MDpvOEcRtv,F,Q,7
8qvhYrOJMV,M,C,7
9bwSiyPNfC,F,C,13
qJkWMcBPdB,M,C,10
HpXRXnPz2a,F,C,11
Gqgft8Lf01,M,Q,4
rG1vbgSa7X,F,C,5
m6SxHUgtKP,M,C,9
pve7TaflT4,M,C,7
1ySVtY5Fx2,M,C,8
9JU9jRFX9b,M,C,14
PGAFywqoyZ,M,Q,2
MkORrufH56,M,Q,1
XaImAiOgQx,F,C,12
WNNCzhPSSz,F,C,8
N5amoQ8OzV,F,C,12
Ty7n7hgn3h,M,Q,11
mBThslVuq3,F,Q,2
XJstQZpDOg,M,Q,4
tPWOIfG9OO,F,C,15
E2pdFyAaB3,F,C,12
qKOqm736qB,F,C,5
Yja1FwdsJw,M,C,11
03YRsqx47y,F,Q,2
YI1N6WALdI,M,C,14
hF5GKFcmPE,M,C,15
QGBspNA5gP,M,C,10
ohf5NMthak,M,C,5
5CsVCs3WoG,M,C,10
VGleKyTCUr,F,C,7
mwdYc8wVGX,M,Q,3
2Kq5Myydth,F,C,10
05DvvV0UKN,M,C,9
1F4fWPKDTp,F,C,8
N5NtONRSOc,M,Q,7
YOuroiQnvn,M,Q,24
W3QGPYSlc7,M,C,6
Wkzg4qj6i9,M,C,12
0yAqWAha7o,F,C,4
j6IKecU7SO,F,C,8
MgfPbXhxJv,M,Q,3
T6N6NIL3xt,F,C,6
6RAhWTm2vA,F,C,9
C2XO7vPEMy,M,Q,8
gBGaKQRWaV,M,Q,5
NEgIEjzdF2,F,C,10
J2m71VsUb9,M,Q,3
YmvQ0hhlXs,F,C,7
RGMSfeVN9b,M,C,12
EiE4dSFMHD,M,Q,2
rw7lvqJ042,M,C,10
1AjLljuz0y,F,Q,1
CoD20N1lBk,M,C,12
rFUpTwZ78l,M,C,16
5tS1mzy5jV,M,Q,4
yqKuzg2LJS,F,Q,4
D6RG45jxTy,F,C,10
uOxHO1tecH,M,C,5
wk9NgeRykO,M,C,10
N4aTUPXpKv,F,Q,5
Jtcgc0ix4K,M,C,10
PoNwwqvPnO,M,C,11
5eiOQ5rspq,F,Q,5
9vBFVeHfFJ,M,Q,4
5QNz8PwIXE,M,Q,3
9MSelsfStC,M,C,5
YVn16RDO0L,F,C,5
ynKzmpZ7Sx,M,C,8
olE2cHvWnN,F,C,10
XgKn2oxje1,F,Q,5
L9ReYK2iU6,M,Q,29
eBYzRrjA8F,F,Q,18
jm04tNfCec,M,Q,10
V6v6eJUk5b,M,Q,1
DcuHxdc5mq,M,C,9
WsGbooJvFb,M,Q,1
gPbFBGo47m,M,C,7
yK5vDWc0co,F,C,12
hsE8Ftj6QW,F,Q,5
2rzsAmOzRu,F,Q,1
QnnsMn5Zzf,M,C,13
45F9QyYHPs,F,C,5
KGRAwZnKAN,M,C,12
we0uIGw526,M,Q,2
Q1hFIVgfMr,M,Q,10
kLoABwGhPD,M,Q,3
jpmdVfVqd0,F,Q,13
xzPhAL47Ro,F,C,12
XJpVrJeG2D,M,C,9
nI5R2N6spx,F,C,7
wYP8Tpe8Su,M,C,19
w68baYwPhd,M,C,6
P35B7oXg2X,M,Q,3
9gO66Fmi3W,F,Q,14
z150nVNqUv,M,Q,2
qPnZSOF8BF,F,Q,3
DoEyQI2emc,F,C,6
lg0DZLLOGr,F,Q,1
FzPw4SMyHj,F,Q,14
KBDea45kL4,M,C,10
Na51Ih4YRJ,F,C,12
zwf6aHglXj,F,Q,4
EvJwaeW8oi,M,C,11
iZXn2ajwB6,M,C,7
zcbhYbI7FW,M,Q,3
8wJu1j8kta,F,Q,7
P5CY7zdZv0,F,Q,5
294XL2eHef,M,C,9
k2k3XOQ8Hy,M,Q,6
0WAmU792OV,F,C,7
ClsNgaMDII,F,C,5
vtxdxqSgSB,F,C,11
PL4LeUFDtE,F,C,9
bfs7sjRstc,F,C,9
Kbr51moSyc,F,Q,6
znPAUI0XFH,F,C,7
z46NoPbBtV,M,Q,6
buU4Bgp0WL,M,Q,1
egcCOEgB99,M,Q,1
7Sbtaj7zqR,M,C,10
3oHXF9MCXW,M,C,10
KB9NBA3XAL,F,Q,19
zN9xsib8s4,M,Q,3
KqC0hZD4m1,M,Q,23
G5pEcY65Ep,M,Q,3
LsJyaYDYNK,M,C,16
uLIqnJNPWu,M,Q,30
Hf3xveEOFS,F,Q,2
5TxmKKhXiP,M,C,8
0Vnrf8oA3J,F,C,10
LO0AakA27s,M,C,6
Jh9a2tWDzI,M,Q,11
3XD9hr6b19,F,C,13
c98KmkG4pm,M,Q,1
A9rEu4EV0j,M,Q,9
mj9X9YN1JA,F,C,7
SyPfReDfx5,M,Q,3
5q3e38g7sE,F,Q,6
7r2vHPSQyG,F,Q,4
kJaPDmbQhb,F,Q,19
73KGTAfLt0,F,C,7
ACapR4CTfP,M,Q,6
ALS7EkPZ02,F,C,8
FNvd0lZxV3,M,Q,8
tKGJZg9Ef1,M,Q,4
yzyiXub5RR,M,C,9
1M4zu7YDwY,M,C,12
a63wsAyz2h,F,C,15
3SGEwumlHu,F,C,9
zTOIfS3fUt,F,C,9
yaqXoRWBts,F,C,11
gV5mjjddNF,F,C,11
EacD008FRk,F,Q,6
PpHBpwd5wj,M,Q,3
FRvKgS4uPQ,M,C,11
onN3us6ZZw,F,C,9
GAeaaErxrC,M,C,11
HEph0if8Xx,M,C,4
gtlEkJDaMx,F,Q,14
jKw80AEchi,M,Q,9
Hddbj72mYy,M,Q,2
Fj25ayIY8U,F,Q,3
Pf1hZ9fJvj,F,Q,8
4oPa9vxPgH,M,Q,9
gcPYQed047,M,Q,4
93ZE4vyJ88,F,Q,2
VNUtK1MiFm,M,C,14
mQgR8iccpL,M,Q,2
J7Twriw1W6,F,C,4
wmaoN3YN0B,M,Q,10
R2UPwn763t,F,Q,16
fOloIjHpEB,M,Q,5
dYIHkozLj3,F,Q,8
xvOsanKAVX,F,C,10
kSNrkdqQn1,M,C,7
vaY1Qg5QjU,M,C,15
59se4825aj,M,Q,12
eLxJWoDS2w,F,Q,5
HHUh6f2jGw,F,Q,7
fZz5EfxQif,M,C,13
ZlTxeidD2a,F,Q,3
oaV3FZEsJV,M,Q,8
4rGuwxqKHe,F,C,14
UyRExKreD9,F,Q,2
OYp0tmDjAI,F,C,5
P90adKcOKX,M,C,7
uDcxgyU3hz,M,C,6
8x5HoFbUcG,M,C,6
Xb6qzHvsff,M,C,12
655UCclyKp,M,Q,5
9ga5bxhMX6,M,Q,7
47xxhuGXrB,F,Q,2
F8dOTo2ZFH,F,C,9
Er8ywE21JJ,M,C,8
XIE0LmHa5R,F,Q,7
DcJrhYW9dy,F,C,5
khyptnY8M5,M,Q,5
H0db164q7B,M,C,11
OxQb4imaCd,M,C,8
sX39MBtxVg,M,Q,3
vJ6POckBnk,M,C,10
vZ0NAg7kTU,M,Q,7
FjyEcC8iBo,M,C,10
2yB1Dyw4dq,F,Q,14
iO4SyRmNCw,F,C,15
MflajgNTsH,M,Q,2
u2Hg8d8j12,M,C,8
TuBYVeiC04,M,C,5
Jsi4fad4O0,F,C,12
HYflKcVy9o,F,C,9
VBAttH5yxQ,M,C,7
PvZWtgiqfm,M,C,10
zHToDQ63We,F,Q,18
0AS8TNnk6I,F,C,9
0APAz6RINu,M,C,13
EQkWWOslIm,F,C,6
87dUphOcLW,F,C,22
1KV2LD3QxP,M,C,17
XaoBJRDTJI,F,Q,6
x7ahbcyYDA,F,Q,4
SXmTmPFagy,M,Q,2
3G9iNDd7cu,M,Q,1
NFzdkg9zsL,M,C,10
gCXAEE07Xj,M,Q,4
Jvp3DHdPO0,F,C,7
pHHjlXsHRS,M,Q,1
0pX11xGRbi,M,C,8
agPO5A1CBC,M,C,11
YZj2qCvfFv,M,Q,16
uZTzHI22Bh,F,Q,1
Nae6at6CK9,M,Q,15
zgTqrPKMVT,M,Q,5
XBAFP6RDhx,M,Q,3
9hzapXTJ8D,F,Q,1
fPAfEH3D3E,F,Q,1
TgihllGb1z,F,C,14
GPnO0pwrOi,F,C,10
FhmG7YtkU8,M,C,7
GOOsUhoYNd,F,C,12
O6kNHHd8v6,M,Q,8
zQxXRcSehW,M,Q,12
xejh0A5PoS,M,Q,10
58nw5x5gib,M,Q,4
v1gOpbu1Es,M,Q,16
AhUhlamGJg,F,C,11
lIdeTyPfBv,M,C,8
jlvWqBfQwm,M,C,13
T5V2ZzavN0,F,C,8
GV4eBguxWA,F,C,10
I48du0roYB,M,Q,17
15LKpKCT5M,M,C,20
6TVY584bz5,F,Q,5
N7YAfOrv4N,M,C,15
wInsjWKZgv,M,Q,6
Gtj75H4oAo,M,C,10
qSrFTrvTTr,M,C,6
TrRqYurCPM,M,Q,2
awnSkDuVDe,F,C,4
HRJjVmOcVB,F,Q,2
NNfpHdDjM5,M,Q,4
CbS3iDanq3,M,C,11
5o8lPuRF6U,M,C,10
zcVpxPAZwt,M,C,7
DYPG7Do1BE,F,Q,2
Khtp8gIBDM,F,Q,14
hqflG5lfC0,M,Q,11
7ptMrCjHA1,M,C,6
9pvaTkQjCi,M,Q,7
p7Ydc1V8tO,M,C,15
wX9CWyRGoR,M,C,5
3POPbHlBDl,M,Q,4
twjVMoHlJV,M,C,11
TUeSgKkHVj,F,C,7
0KSYyAAS39,F,C,13
7y9r74v0el,M,Q,1
4tYOzsG2nD,M,Q,3
WTxXazioLX,M,C,11
MFUbJ7vkTZ,M,C,7
EVnismyePX,F,C,9
Cx3qApYyFT,M,C,5
YEYqiXWZ2i,M,C,11
25kyVE77c6,M,C,8
eLYtJaXeN6,F,C,10
4GZliPtkUF,M,C,13
rxQjwcdQdX,F,Q,1
cUfw9F2NMx,F,Q,4
Bjt3edXZ8C,M,Q,3
mqlbZXzlxY,M,C,12
QnMbBgi3kZ,F,Q,3
vRqIb0UJAz,M,C,6
b8S7VYC3yj,M,C,13
lhbHVhAyMo,M,Q,4
e92ZGPgEkb,M,Q,16
tGdli3X2Gx,M,C,5
9TZOB25ifb,M,Q,3
GfdIzSbTSs,M,C,9
pPqM4ibrn4,M,C,9
IHZF20fVZV,M,C,9
Zr4iMtwGjR,M,C,12
S3YYyntyp6,M,C,14
PT9lPS9sJz,M,C,6
BYbupBoL9r,M,C,7
vzzgH21BBe,M,C,10
rGbL1GSopR,F,C,14
ndwe2QQ6Ge,F,C,7
uDkjdqtu3I,M,Q,3
IsbMNeA18p,M,C,9
cTF8nIGSPc,M,C,8
JB4zOPlScR,F,C,9
1z9rZpKD8R,M,C,10
UTc0lPL0yj,F,Q,4
RkRMvzAN1y,F,C,8
HgwjZKpvDn,F,C,15
PZ75672CP1,M,Q,6
l1l2BHkNgO,M,Q,1
W8zxTfVQ86,M,Q,10
ASVpVKVYzS,M,C,9
RTJP3dTFBz,M,C,12
rOmX1dsXeW,M,C,10
4lDIFsnsHi,F,C,7
NtisZqYPuY,F,C,7
jlp2HMQZtv,M,C,7
unPJOzSFZn,F,C,14
2R88oZ3gjT,F,C,15
KOETsnNL6v,M,C,6
jwj8v5wGjj,F,Q,8
xBhLFkRP6f,M,C,7
npMxkCAZMO,F,C,14
NvpuR5Uz5p,F,Q,25
rNuK2ZQEeS,F,C,11
LKxZL0hxm4,M,Q,6
Eot2QKwjNh,M,Q,10
CoCGSmwJKr,M,C,11
bFQr1OZLFZ,F,Q,3
WZaAfzURBA,M,Q,5
E6YsbvYXlT,M,Q,1
lM9tjHSHd4,M,C,5
ag4AMxURWY,M,C,9
aRvJOX8UWH,M,C,14
dKQPdKMNQS,F,C,9
j3eQC6gkjk,F,C,9
Y3h7KI9QBg,F,C,9
CGtpKC1mkI,M,C,6
5KKKbjrYwK,F,Q,12
ZmrceySMVN,M,Q,14
LjY4aCbjzb,F,C,13
IegeyGZiV3,M,Q,5
5WQZ4U9S1W,M,Q,2
jo2k2eJNJD,M,Q,5
g0xfZPMZqc,F,C,14
5ERlVdL2oj,F,C,5
JET5ARqyb1,F,C,9
6NPTlKobin,M,Q,2
OHhmBsTTnd,F,Q,2
H7XMqQXvVD,F,C,10
nYFSVtp0XT,M,C,8
rdSI7z4MNY,F,C,8
3Npm00UX7o,M,C,5
ReF7WXfKvp,F,C,8
I3De3x46Vx,F,C,4
dU5jvFVAGC,F,C,4
rhoXLFncuU,M,Q,7
NQXTttDinv,F,Q,2
Nr75k7w1vp,F,C,9
DwvpjpClpN,F,C,10
aDv1p1Ubnr,F,Q,8
C33mpH6EZc,M,Q,2
VhrjriBZW7,M,C,10
4jgjChJgbV,M,C,13
cZ24ecKE68,F,C,10
Eys6RWs0XS,F,C,5
BMa6xRkaJm,F,Q,6
50FckA5HaF,F,Q,5
Uyd86l4qpD,M,Q,4
fBtGPq4YNz,M,Q,4
NzD9yksawc,F,C,7
X1EEI0fdlj,M,Q,14
2VdXzSsHR8,M,Q,7
